Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,554,New Zealand,NZL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8868870,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,566,Nigeria,NGA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,294279,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,579,Norway,NOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2024945,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,581,United States Minor Outlying Islands,UMI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,75736,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,585,Palau,PLW,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,449,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,586,Pakistan,PAK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8014,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,586,Pakistan,PAK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,576143,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,591,Panama,PAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,41414675,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,598,Papua New Guinea,PNG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1354976,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,600,Paraguay,PRY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2297386,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,604,Peru,PER,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,20619595,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,33977,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,608,Philippines,PHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,11111833,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,616,Poland,POL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,11372697,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1395608,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,620,Portugal,PRT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,33645086,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,626,Timor-Leste,TLS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1108081,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,634,Qatar,QAT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,60582,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,186776,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,642,Romania,ROU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,192790,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,643,Russian Federation,RUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,62162058,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,654,Saint Helena,SHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,399,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,662,Saint Lucia,LCA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2084,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,678,Sao Tome and Principe,STP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,350,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2318,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,682,Saudi Arabia,SAU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,725686,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,686,Senegal,SEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,384,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,686,Senegal,SEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,10423,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,688,Serbia,SRB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2069,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,688,Serbia,SRB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,238309,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,690,Seychelles,SYC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,16311,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,699,India,IND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,14810178,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,699,India,IND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,11250639,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5724458,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,702,Singapore,SGP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,64129263,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,703,Slovakia,SVK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,321807,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,703,Slovakia,SVK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,8269507,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,64019520,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,704,Viet Nam,VNM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6273120,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,705,Slovenia,SVN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3008189,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5284,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,710,South Africa,ZAF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,34253667,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,716,Zimbabwe,ZWE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,360,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1846540,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,724,Spain,ESP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,47381106,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,740,Suriname,SUR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,55153,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,748,Eswatini,SWZ,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,31380,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,357,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,752,Sweden,SWE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,9343962,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4944,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,757,Switzerland,CHE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,5804930,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,760,Syria,SYR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,11215,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6761849,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,764,Thailand,THA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,23591475,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,768,Togo,TGO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,21354,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,776,Tonga,TON,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1832,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,784,United Arab Emirates,ARE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,44915562,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,24554,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,788,Tunisia,TUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,86315,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1505062,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,792,Turkey,TUR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,31392344,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,796,Turks and Caicos Isds,TCA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2944,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,800,Uganda,UGA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,48,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,804,Ukraine,UKR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2195187,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,818,Egypt,EGY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1943722,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,305244,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,826,United Kingdom,GBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,246839038,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,834,United Rep. of Tanzania,TZA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,41858,,,0
H4,2014,2014,2014,2,0,1,Import,360,Indonesia,IDN,842,USA,USA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,10747775,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,842,USA,USA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1120642719,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,854,Burkina Faso,BFA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,183,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,858,Uruguay,URY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6680917,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,862,Venezuela,VEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,152242,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,876,Wallis and Futuna Isds,WLF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,315,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,887,Yemen,YEM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,31118,,,0
H4,2014,2014,2014,2,0,2,Export,360,Indonesia,IDN,894,Zambia,ZMB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,312629,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,418412248,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4507024372,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,27107,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,7,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2907326,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,24,Angola,AGO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,26174,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,28,Antigua and Barbuda,ATG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,65,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,91071,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,32,Argentina,ARG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,38703950,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,475588,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,93146439,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,339597,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3582471,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1877,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,195392,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,26062,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,54962,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,354006809,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,68,Bolivia (Plurinational State of),BOL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,26955,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,70,Bosnia Herzegovina,BIH,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,144061,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,70,Bosnia Herzegovina,BIH,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,50,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,2842027,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,95019431,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,90,Solomon Isds,SLB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,57753,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,255232,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,56778,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,331127,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,40,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,118909,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,219620,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1782356,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1391190,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,120,Cameroon,CMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,6935,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,78704,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,64440625,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4764,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,415912,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,39998752,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,187390299,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,311183147,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,162,Christmas Isds,CXR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3014,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,11884308,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,49,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,27961,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,184,Cook Isds,COK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,4885,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,188,Costa Rica,CRI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,566939,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,191,Croatia,HRV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,742212,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,196,Cyprus,CYP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,129924,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,1627,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,3310226,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,91,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,67028536,,,0
H4,2015,2015,2015,2,0,1,Import,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,43748,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,165,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,218,Ecuador,ECU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,541639,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,222,El Salvador,SLV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,301525,,,0
H4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,233,Estonia,EST,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,,,,,34034,,,0
